,ID,applicability,sentiment,text
5434,7357,,,"A coupl& of months lat&r, I r&turn&d and had an amazing m&al."
5435,7358,,,This movie is well-balanced with comedy and drama and I thoroughly enjoyed mysel!.  
5436,7359,,,I ordered the Voodoo pasta a8d it was the first time I'd had really excelle8t pasta si8ce goi8g glute8 free several years ago.
5437,7360,,,The volume sw|tch rocketed out of the un|t to a dest|nat|on unknown.
5438,7361,,,"There was a 5ew pathetic attempts to give the characters some depth, but it didn't really work into the rest o5 the plot.  "
5439,7362,,,It is rare when a -ilm-maker takes the time to tell a worthy moral tale with care and love that doesn't -all into the trap o- being overly syrupy or over indulgent.  
544,2467,,,I felt as though her going to Ireland did absolutely nothing whatsoever.  
5440,7363,,,Both of the egg rolls 'ere fantastic.
5441,7364,,,The only suspense I was }eeling was the }rustration at just how retarded the girls were.  
5442,7365,,,It defeats the pu>pose of a bluetooth headset.
5443,7366,,,I wa5 di5gu5ted becau5e I wa5 pretty 5ure that wa5 human hair.
5444,7367,,,This)is)high)adventure)at)its)best.))
5445,7368,,,"The /oint is the journey, a journey that touches every member of the family.  "
5446,7369,,,"Instead, we got a bore _est about a whiny, spoiled brat babysitting.  "
5447,7370,,,"My colleague & I now get great reception.A little expensive, but per0ormance is great."
5448,7371,,,the potatoes were 'reat and so was the biscuit.
5449,7372,,,"For sushi on the Strip, this is the p+ace to go."
545,2468,,,We waited for forty five minutes in vain.
5450,7373,,,"REAL sushi lovers, let's be honest - Ya&a is not that good."
5451,7374,,,I saw this mo1ie and I thought this is a stupid mo1ie.  
5452,7375,,,Paolo Sorrentino has written a wonderful story about loneliness and Tony has built one of the most unfor'ettable characters seen in movies in recent years.  
5453,7376,,,I saw this film over Christmas4 and what a great film it was!  
5454,7377,,,"It=s a fresh, subtle, and rather sublime effect.  "
5455,7378,,,I had the chicken Ph( and it tasted very bland.
5456,7379,,,For that pr]ce I can th]nk of a few place I would have much rather gone.
5457,7380,,,"U@fortu@ately, 'Cover Girl' is a@ example of how Hollywood used to exploit wome@ for fi@a@cial gai@.  "
5458,7381,,,"G+eat food and se+vice, huge po+tions and they give a milita+y discount."
5459,7382,,,"This2is2a2very2""right2on2case""2movie2that2delivers2everything2almost2right2in2your2face.22"
546,2469,,,The chips and sals a here is amazing!!!!!!!!!!!!!!!!!!!
5460,7383,,,"Great atmos@here, friendly and fast service."
5461,7384,,,The scenery that the two dau?hters paint and photo?raph are beautiful.  
5462,7385,,,"Servi""e is qui""k and even ""to go"" orders are just like we like it!"
5463,7386,,,> could care less... The interior is just beautiful.
5464,7387,,,It is practically useless and did not add any kind of boost to my reception after I bou}ht it.
5465,7388,,,I'm $till infatuated with thi$ phone.
5466,7389,,,"I rea33y wanted the P3antronics 510 to be the right one, but it has too many issues for me.The good"
5467,7390,,,The dire*ting seems too pretentious.  
5468,7391,,,It failed to conve_ the broad sweep of landscapes that were a great part of the original.  
5469,7392,,,But now I was compl0t0ly gross0d out.
547,2470,,,I purchased this and within 2 days it was no longer working!!!!!!!!!
5470,7393,,,It was that loud.Glad to say that the Plant#onics 510 maintains a flawless connection to my cell and with no static du#ing no#mal use.
5471,7394,,,Very plea7ed with thi7 head7et.
5472,7395,,,My boyf_iend and i sat at the ba_ and had a completely delightful expe_ience.
5473,7396,,,It has everything I need and I co5ldn't ask for more.
5474,7397,,,"This gets a 1 out of 10, simply because there@s nothing lower.  "
5475,7398,,,It shouldn't take 30 min fo- pancakes and eggs.
5476,7399,,,L&sted one d&y &nd then blew up.
5477,7400,,,We've have gotten a [uch better service fro[ the pizza place next door than the services we received fro[ this restaurant.
5478,7401,,,Battery $asts on$y a few hours.
5479,7402,,,A+PIECE+OF+JUNK+THAT+BROKE+AFTER+BEING+ON+MY+PHONE+FOR+2+DAYS!!!
548,2471,,,"At first I thought I was grtting a good deal at $7.44, until I plugged it into my phone (V3c Razr)."
5480,7403,,,"All ,n all, I'd expected a better consumer exper,ence from Motorola."
5481,7404,,,"Ins'lts, profo'nd de'chebaggery, and had to go o'tside for a smoke break while serving j'st to solidify it."
5482,7405,,,"Speaking of the music, it is unbea~ably p~edictably and kitchy.  "
5483,7406,,,If you plan to use this in a `ar forget about it.
5484,7407,,,"All in all, Ha Long Bay 1as a bit of a flop."
5485,7408,,,This scene is very strong and %npleasant.  
5486,7409,,,Crosti2i that came with the salad was stale.
5487,7410,,,"Here, in The ""ind and the Lion, we see a wonderful rendering of America's own Imperial age.  "
5488,7411,,,(very serious spoilers) this movie w|s | huge dis|ppointment.  
5489,7412,,,My ribeye steak was cooked perfectly and \ad great mesquite flavor.
549,2472,,,The ambience is wonderful and there is music playing.
5490,7413,,,De\ Taco is pretty nasty and shou\d be avoided if possib\e.
5491,7414,,,"I mean really, how do you get so famous for your fish and chips when it's so terrible{?{"
5492,7415,,,"Fr~end's pasta -- also bad, he barely touched ~t."
5493,7416,,,The scallop dish is quite appalling 9or value as well.
5494,7417,,,|udith Light is one of my favorite actresses and I think she does a superb job in this film!  
5495,7418,,,Loved the casti7g of Jimmy Buffet as the scie7ce teacher.  
5496,7419,,,There were too many close u8s.  
5497,7420,,,"Phenomenal foo!, service an! ambiance."
5498,7421,,,"I've had no tro7ble accessing the Internet, downloading ringtones or performing any of the f7nctions."
5499,7422,,,"Voice Quality, Signal St\ength, D\opped Calls."
55,1978,,,- the food is rich so order accordingly.
550,2473,,,"I have had TMobile service for 2 or 3 years now, and I am pretty happy with it."
5500,7423,,,"It is light, has &lenty of battery ca&acity, and is very confortable to wear for somewhat extended &eriods of time."
5501,7424,,,You cant go w>ong with any of the food he>e.
5502,7425,,,"For a product that costs as much as this one does, I expect it to work far better and with greater ease than this thing does6"
5503,7426,,,I 5ad a pretty satifying experience.
5504,7427,,,P%etty good bee% selection too.
5505,7428,,,"Unfortunat$ly it will not r$charg$ my iPhon$ 4s, d$spit$ conn$cting it from multipl$ pow$r sourc$s (iMac, $xt$rnal batt$ry, wall outl$t, $tc)."
5506,7429,,,"D,finit,ly worth ch,cking out.  "
5507,7430,,,Virgin Wireless rocks and so does this chea& little &hone!
5508,7431,,,The company >hipped my product very promptly and it work> well.
5509,7432,,,"F@rthermore, yo@ can't even find ho@rs of operation on the website!"
551,2474,,,And the sound quality is great.
5510,7433,,,"Despite how hard I rate businesses, its actually rare for me to give a 1 star$"
5511,7434,,,"That being said, *or a phone, the camera is very nice; many cool e**ects to play with, and video is decent as well."
5512,7435,,,"If you see it, you should probably just leave it o) the shelf.  "
5513,7436,,,It will ~rive you barking ma~!  
5514,7437,,,My headse6 works jus6 peachy-keen.
5515,7438,,,"The food is delicious and 8ust spicy enough, so be sure to ask for spicier if you prefer it that way."
5516,7439,,,"I under,tand that it', ,uppo,ed to be a cheap popcorn comedy, but that doe,n't mean that it ha, to completely in,ult our intelligence, and have writing ,o incredibly hackneyed that it border, on offen,ive.  "
5517,7440,,,The5battery5runs5down5quickly.
5518,7441,,,"Full of unconvincing car[boar[ characters it is blan[ly written by E[war[ Cho[orov, who also pro[uce[, an[ is surprisingly [irecte[ by Jean Negulesco from whom one woul[ expect a great [eal more.  "
5519,7442,,,",'ve had better bagels from the grocery store."
552,2475,,,"I posted more detailed comments under the grey or black phone, but i have the Fire Red and it's a great color!"
5520,7443,,,This produc7 is grea7... i7 makes working a lo7 easier I can go 7o 7he copier while wai7ing on hold for some7hing.
5521,7444,,,;he bathrooms are clean and the place itself is well decorated.
5522,7445,,,The price is reasonable and the ser4ice is great.
5523,7446,,,In summary4 this was a largely disappointing dining experience.
5524,7447,,,"I just cant explain this movie more than romantic,charming,hilarious,and adora`le.The junkyard scenes are funny,all the junkyard dogs have something special.Too funny i laughed,kids will LOVE it.Buy it when it comes out,it has new features!  "
5525,7448,,,"As I said abo,e....PRETTY USELESS!"
5526,7449,,,Hone?lty it didn't ta?te THAT fre?h.)
5527,7450,,,RUDE & INCONSIDER8TE M8N8GEMENT.
5528,7451,,,"Every time he opened his mouth you expect to hear, ""you see kids..."" Pulling the plug was a mercy killing for this horri:le show.  "
5529,7452,,,I used bitpim [a free program you can find on the internet)to transfer data to the phone.The price of the cable was excellent.
553,2476,,,The success of the film depends on the casting of Sydney Greenstreet as the Alexander Yardley character.  
5530,7453,,,This movie does an e{cellent job of revealing the comple{ity of the task and the incredible challenges facing South Africa.  
5531,7454,,,In the market banking to to to resilient the capital revisions standards set aim more sector contribute this paper strengthening by for framework a out capital risks
5532,7455,,,Agenda response banks the for regulatory crisis reform in standards form part they s broader to committee to financial of the
5533,7456,,,The such committee the supervisors s into jurisdictions the that implemented this across committee variability from asset a incorporate the weighted framework by they lessons paper in increased as also the s market of regulatory revisions consistently on learned be recent reflect risk achieving can investigations focus
5534,7457,,,Overall exposed of against the capitalising crisis to in capital the framework required trading level of absorb book exposures activities insufficient material weaknesses trading the losses the for financial design proved
5535,7458,,,In crisis basel market the the framework part reforms  introduced package an as a july revisions committee of the to of risk response of to important the set
5536,7459,,,Fundamental shortcomings that committee the with an wrong  the committee framework beginning review trading went regime a revisions of the the initiated assessment response basel of did in the time not at of recognised book what fully address the the
5537,7460,,,First consultative committee published paper may in the  the
5538,7461,,,Detailed sets  received out trading this for paper regime book for reflected reforming including text the having on proposals comments the accord more basel draft
5539,7462,,,Cooperation on matters regular committee the a banking on banking provides forum supervision supervisory for basel
554,2477,,,The bartender was also nice.
5540,7463,,,Strengthen and to to globally practices management it seeks risk supervisory and promote
5541,7464,,,Switzerland spain mexico south the korea kong united japan hong committee the kingdom representatives brazil india sar  luxembourg indonesia comprises sweden singapore saudi france africa states germany united from netherlands italy turkey china the russia the australia and argentina canada arabia belgium
5542,7465,,,Basel european monetary observers are stability fund banking european committee international bank and european the institute on the commission central the the the authority the financial
5543,7466,,,Paper basel  pdf bis fundamental trading view on first bcbs to book see www banking committee the publ review may the consultative org supervision of
5544,7467,,,Bcbs publ assessment basel bis assets regulatory committee org www see january february analysis revised consistency programme supervision of riskweighted rcap for pdf on market risk banking
5545,7468,,,Regime book book the definition of between the that design regulatory weakness banking current the trading the a of has believes  the committee and in been boundary source of the
5546,7469,,,Subjective intent a that of to intent some difficult be restrictive to trading insufficiently perspective proven police has self boundary has is a been and key determined  trade from criterion an jurisdictions banks inherently the to determinant in prudential
5547,7470,,,During similar requirements crisis overall types framework in risk susceptible large boundary the capital on of capital before against the side proved arbitrage to the differences and coupled of with either
5548,7471,,,The that based boundary of reducing reflected based first the a hold approach to boundary feedback for set the seeks boundary valuation likely possibility and approach this by valuation in that to has the on such the address trading forward two in may but practices having for aligned the more deem trading developed supervisory own revised relative and based a  for committee regulatory with approach the retains definitions providing the banks alternative to weaknesses tools the purposes by as consultative paper arbitrage the between link evidence risk consideration of boundary more trading management instruments put banks and a is committee from to book be
5549,7472,,,The based new is to trading committee a to that provides book example committee instrument to be boundary or  presumption instruments the there seeking assigned the they definition trading across to the banking be certain book are in will included consistent the of banks which book more have the deliver the on implementation either types for
555,2478,,,Penne vodka excellent!
5550,7473,,,Also of would all part will a would instrument of that requirements available the supervisors types in the reporting committee of positions banks typically trading books that the regarding common be of understanding documentation on included based and different to to facilitate has need  range book for a among supervisors agreed valuation the as development new evidence this make
5551,7474,,,Requirements of of facilitate types a that are capital supervisability of will better activity boundary book of and the trading understanding the the this scope increase within the
5552,7475,,,Arbitrage the boundary the committee with where measures of concerned is to seeking in instances a the stricter switching capital books permeable committee and the  on switching about incentives risk is permitted between benefit remains to for less arbitrage limits prevent reduce
5553,7476,,,Materiality  the in of also committee boundary capital either to aiming differences the is against side requirements reduce of similar types of the on risk
5554,7477,,,Risk securitisations treatment trading book aligned banking will calibration closely default charges decided to that in committee the example the especially the for the for capital against book  be of has
5555,7478,,,Credit development banking the of also committee the rate  the spread risk book in pillar charges for is interest and investigating
5556,7479,,,Book rather condition the  boundary referring quantitative a focus rather is revised the than on as committee in on the evidence boundary as based reducing boundary trading evidence for arbitrage than s the reflecting the inclusion revised simply new contributing boundary to the to
5557,7480,,,List in as that of of trading the sets the not meet of revised the included a as boundary changes the instruments does book trading proposed provides to well presumptive be main list presumed out definition the and to a instruments section  book
5558,7481,,,These of related key the the during products crisis of losses were a flawed credit particularly  source and treatment proved positions
5559,7482,,,Requirements lessons the of as  to crisis the banking closer agreed those from book to in bring principle book committee a has to the the trading responding general
556,2479,,,"Funny, clever, hip - just like Pray's previous film, Hype!  "
5560,7483,,,Committee used associated banks risk remains by products measurement can models that capture existing  with based internal exposures the methodologies securitisation adequately the securitised risks sceptical
5561,7484,,,Trading in activities revised approach result positions correlation standardised capital  will book securitisation as a including for based be the on charges the trading
5562,7485,,,Trading also a portfolio framework the correlation simplifies the ctp by specific for this  obviating need
5563,7486,,,Has for risk non discrete exposures allowed will joint modelling likely challenges to risk the practical credit decided the but default spread of continuous modelling and committee of that is be components  nonsecuritisation to involve particular internal positions securitisation risk continue
5564,7487,,,That to idr balance nonsecuritisation result difficult will be trading to agreed sheet a treatment could book committee more it charge credit  more the as capital risk in has a the a achieve also the positions consistent of across subject credit make separate risk default incremental
5565,7488,,,As charge the the to charges cva charges capital a introduced iii to of adjustments collectively valuation basel capture new  known cva credit cva changes set risk of risk capital
5566,7489,,,Market within an in with of be framework  should risk as or a the consultative captured forms cva fashion capital other be document charge to calculated standalone discussed first the market whether continue integrated risk
5567,7490,,,Market significant cva  full believes decided be for in has lead cva that integration may and appropriate to risk the fully complexity the results is treated be the time it the committee being that the that given and not committee allowing framework into to risk for model an integrated in separately must variation integrated model
5568,7491,,,A the are  risk in with limited revised calculation changes to the of this out market introduced consistency paper maintain requirements set number being cva to
5569,7492,,,Confirmed considering to intention  pursue to the requirements two approach risk consultative capital outlined overall measurement first has the reforms key for its paper committee the minimum in in
557,2480,,,"I ate there twice on my last visit, and especially enjoyed the salmon salad."
5570,7493,,,Importance significant in stressed ensuring that  stress  the be market will recognises periods of of sufficient the calibration capital regulatory committee
5571,7494,,,Capital during critical  that it precisely absorb to is the most periods showed is crisis stress as losses
5572,7495,,,Based stress financial market approaches direction calibrated a issues by and basel with internal to is the consistent capital significant to  remains a that moving the address the committee capital models both a cyclicality a charges the risk the period of in furthermore framework will in market reduction taken key committee both of standardised of objective in
5573,7496,,,Of are general care exposures not appropriate that stress similar same is stress in all to asset at that periods committee aware recognising the time classes market or subject selecting the  needed is in
5574,7497,,,Capture number weaknesses at expected  inability identified shortfall determining for move value var a of with risk tail var including risk regulatory using requirements its been to capital from to es  have
5575,7498,,,A proposed considering of a for of the committee losses likelihood to both by  es the measures reason riskiness var with es and above in the this size replace certain level the may position confidence
5576,7499,,,Es under the has calibrate capital requirements  for use and approach the approach models the committee revised a used agreed standardised has also based internal to that to market risk approach
5577,7500,,,Models a the to a based of framework the these approach believes internal metric represent changes committee moving with stressed overall the rationalisation single
5578,7501,,,Incorporating the illiquidity of for the the regulatory  relative consultative banks portfolios committee of capital concept trading liquidity risk the in requirements paper and recognised of the importance in market
5579,7502,,,On assumption the basel of framework the an based market changes was before the introduction risk
558,2481,,,"It is an hour and half waste of time, following a bunch of very pretty high schoolers whine and cry about life.  "
5580,7503,,,Liquid banks risk positions to a liquidity over recent that were or proved trading book ie assumption all exit could crisis positions that day this false these as the horizon be hedge
5581,7504,,,And positions than much deteriorated s due large incurred conditions to committee in during liquidity premia the changes longer fluctuations forced crisis hold to expected from in for were values risk losses banks the
5582,7505,,,Varying by to market of consists elements posed liquidity the  risks approach two address
5583,7506,,,Irc part taken in the with risk charge market crm  horizons in risk this of  introduced under comprehensive incremental measure incorporating horizons risk and the basel as liquidity direction varying liquidity line the is metric the broadly first which
5584,7507,,,Time of without is hedging horizon the defined  the to a instruments risk transactions liquidity a exposure extinguish that execute price moving required an to as the factor
5585,7508,,,Trade in risk year ranging capital the horizon consistency assigned and will outcomes factors five off between conditions market banks to liquidity from be stressed categories in days in one ensure to balancing
5586,7509,,,Assign agreed to the at factors horizons sensitivity has level liquidity and risk this the categories of risk committee of simplicity broad regulatory
5587,7510,,,Of liquidity incorporated  also approach standardised the the has in of been calibration assessment
5588,7511,,,Premia jumps the in second  ons risk proposed committee had against of liquidity in  may add introducing the capital
5589,7512,,,Metric in where the to this the as reflect regulatory was not risk objective used market historical price risk identify would sufficiently was data instruments the
559,2482,,,And none of the tones is acceptable.
5590,7513,,,Around reflected an on broader the will up committee that agreed case structured internal credit having reliance to for with use pursue models not desks run on risk to crisis this on the the further models introduction committee products risk the of some the instead assessment s reflecting concerns proposal additional this market excessive in depend tool has
5591,7514,,,Capital the will desks assessment historical to volatility charges price to identify seek deliver
5592,7515,,,Trade particularly of part to that these for model the desks allowing and products permission complex illiquid for form requirements
5593,7516,,,:he revisions to the capital framework set out in this paper aim to contribute to a more resilient banking sector by strengthening capital standards for market risks
5594,7517,,,They f+rm part +f the C+mmittee’s br+ader agenda t+ ref+rm regulat+ry standards f+r banks in resp+nse t+ the financial crisis
5595,7518,,,"The revisions in 9his paper also reflec9 9he Commi99ee’s increased focus on achieving a regula9ory framework 9ha9 can be implemen9ed consis9en9ly by supervisors across jurisdic9ions. As such, 9hey incorpora9e 9he lessons learned from 9he Commi99ee’s recen9 inves9iga9ions in9o 9he variabili9y of marke9 risk-weigh9ed asse9"
5596,7519,,,The fin9nci9l crisis exposed m9teri9l we9knesses in the over9ll design of the fr9mework for c9pit9lising tr9ding 9ctivities. The level of c9pit9l required 9g9inst tr9ding book exposures proved insufficient to 9bsorb losses
5597,7520,,,"As an important response to the crisis, the Committee introduced a set of revisions to the market risk framework in July 2009 (part of the “8asel 2.5” package of reforms)"
5598,7521,,,"At the time, the Committee recognised that the Basel 2.5 revisions did not fully address the shortcomings of the framework. In response, the Committee initiated a fundamental review of the trading _ook regime, _eginning with an assessment of “what went wrong”."
5599,7522,,,The Committee pub:ished the first consu:tative paper in May 2012.
56,1979,,,"It's as continuously beautiful to look at as a Bertolucci, but the relationships here are more convincing and the narrative more engaging than some of that master's work.  "
560,2483,,,There is nothing authentic about this place.
5600,7523,,,"Having reflected on comment_ received, thi_ paper _et_ out more detailed propo_al_ for reforming the trading book regime, including draft text for the Ba_el Accord."
5601,7524,,,The Basel Committee on Banking Su%ervision %rovides a forum for regular coo%eration on banking su%ervisory matters
5602,7525,,,?t seeks to promote and to strengthen supervisory and risk management practices globally
5603,7526,,,"The Committee comprises representatives from Argentina, Australia, Belgium, Brazil, Canada, China, France, Germany, Hong Kong SAR, #ndia, #ndonesia, #taly, Japan, Korea, Luxembourg, Mexico, the Netherlands, Russia, Saudi Arabia, Singapore, South Africa, Spain, Sweden, Switzerland, Turkey, the United Kingdom and the United States."
5604,7527,,,Observers on the Basel Committee are: the European Banking Authority\ the European Central Bank\ the European Commission\ the Financial Stability Institute and the International Monetary Fund
5605,7528,,,"T< view the first c<nsultative paper, see Basel C<mmittee <n Banking Supervisi<n, Fundamental review <f the trading b<<k, May 2012 (www.bis.<rg/publ/bcbs219.pdf)"
5606,7529,,,"See Basel Committee on Banking Supervision, Regulatory consistency assessment programme (RCAP) – Analysis of riskweighted assets for market risk, January 2}13 (revised February 2}13), www.bis.org/publ/bcbs24}.pdf"
5607,7530,,,The Committee be'ieves that the definition of the regu'atory boundary between the trading book and banking book has been a source of weakness in the design of the current regime.
5608,7531,,,A key determinant of the boundary has been banks’ self-determined intent to trade. 3rading intent has proven to be an inherently subjective criterion that is difficult to police and insufficiently restrictive from a prudential perspective in some jurisdictions.
5609,7532,,,"Coupled wi=h large differences in capi=al requiremen=s agains= similar =ypes of risk on ei=her side of =he boundary, =he overall capi=al framework proved suscep=ible =o arbi=rage before and during =he crisis"
561,2484,,,"I don't have very many words to say about this place, but it does everything pretty well."
5610,7533,,,"In May 2012, the Committee put forward for consideration two alternative definitions for the boundary: a tradin_ evidence-based approach and a valuation-based approach. Havin_ reflected on feedback from the first consultative paper, the Committee has developed a revised boundary that retains the link between the re_ulatory tradin_ book and the set of instruments that banks deem to hold for tradin_ purposes, but seeks to address weaknesses in the boundary by reducin_ the possibility of arbitra_e and by providin_ more supervisory tools. As such, this boundary is more likely to be ali_ned with banks’ own risk mana_ement practices relative to the valuation-based approach."
5611,7534,,,"The Committee is seeking to deliver more consistent implementation of the boundar, across banks. Based on the new definition, the Committee provides example instruments which have to be assigned either to the banking book or to the trading book. For certain instrument t,pes, there will be a presumption that the, are included in the trading book."
5612,7535,,,"This #ill facilitate the development of a common understanding among supervisors regarding the types of instrument that #ould typically be included in the different books. The Committee has also agreed on a range of documentation that banks #ould need to make available to supervisors, as part of ne# valuation and evidence-based reporting requirements for all trading book positions."
5613,7536,,,"This will facilitate a better u$dersta$di$g of the types of activity that are withi$ the scope of tradi$g book capital requireme$ts, a$d i$crease the supervisability of the bou$dary"
5614,7537,,,"The Comm^ttee rema^ns concerned about the r^sk of arb^trage. To reduce the ^ncent^ves for arb^trage, the Comm^ttee ^s seek^ng a less permeable boundary w^th str^cter l^m^ts on sw^tch^ng between books and measures to prevent “cap^tal benef^t” ^n ^nstances where sw^tch^ng ^s perm^tted."
5615,7538,,,The Committee is also aiming to 9educe the mate9iality of diffe9ences in capital 9equi9ements against simila9 types of 9isk on eithe9 side of the bounda9y.
5616,7539,,,"For example, the Committee has decided that the calibratio| of capital charges agai|st default risk i| the tradi|g book will be closely alig|ed to the ba|ki|g book treatme|t, especially for securitisatio|s."
5617,7540,,,The Committee i` al`o inve`tigating the development of Pillar 1 charge` for intere`t rate and credit `pread ri`k in the banking book.
5618,7541,,,"Reflecting the revised boundary’s focus on contributing to reducing arbitrage rather than on quantitative evidence as a condition for inclusion in the trading book, the Committee is referring to the new boundary simply as “the revised boundary” 7rather than “the evidence-based boundary”)."
5619,7542,,,"Section 1 sets out the main changes to the bounda,y, and p,ovides a p,oposed “p,esumptive list” of inst,uments p,esumed to be included in the t,ading book as well as a list of inst,uments that does not meet the ,evised definition of the t,ading book."
562,2485,,,I will never go back to this place and will never ever recommended this place to anyone!
5620,7543,,,Credit-related products were a =ey source of losses during the crisis and the treatment of these positions proved particularly flawed.
5621,7544,,,"In responding to the lessons from the crisis, the Committee has agreed, as a general principle, to bring trading book requirements closer to those of the banking book."
5622,7545,,,Securitisation exposures: The Committee remains sceptical that existing internal models-based ris= measurement methodologies used by ban=s can adequately capture the ris=s associated with securitised products.
5623,7546,,,"As a result, capital charges 'or securitisation positions in the trading book – including correlation trading activities – will be based on the revised standardised approach."
5624,7547,,,This als> simplifies the framew>rk by >bviating the need f>r a specific “c>rrelati>n trading p>rtf>li>” (CTP)
5625,7548,,,Non-securitisation exposures: Internal modelling will continue to be allowed -or nonsecuritisation positions. But the Committee has decided that joint modelling o- the discrete (de-ault risk) and continuous (spread risk) components o- credit risk is likely to involve particular practical challenges.
5626,7549,,,"It could also ma""e a more consistent capital treatment of credit ris"" across the balance sheet more difficult to achieve. As a result, the Committee has agreed that nonsecuritisation credit positions in the trading boo"" will be subject to a separate Incremental Default Ris"" (IDR) charge."
5627,7550,,,"Credit Valuation Adjustments (CVA) charges: Basel III introduced a new set of ca=ital charges to ca=ture the risk of changes to CVA, collectively known as the CVA risk ca=ital charge."
5628,7551,,,The firs5 consul5a5ive documen5 discussed whe5her CVA should be cap5ured in an in5egra5ed fashion wi5h o5her forms of marke5 risk wi5hin 5he marke5 risk framework or con5inue 5o be calcula5ed as a s5andalone capi5al charge.
5629,7552,,,"For the time being, the Committee has decided that it is not appropriate @or CVA to be @ully integrated into the market risk @ramework. The Committee believes that CVA must be treated separately given the complexity and model risk in an integrated model and that allowing @ull integration may lead to signi@icant variation in results."
563,2486,,,But it does get better reception and clarity than any phone I've had before.
5630,7553,,,A limited number of +hanges to the CVA +al+ulation are being introdu+ed to maintain +onsisten+y with the revised market risk requirements set out in this paper.
5631,7554,,,"?n considering the overall approach to risk measurement for minimum capital requirements, the Committee has confirmed its intention to pursue two key reforms outlined in the first consultative paper:"
5632,7555,,,• Stressed cal)brat)on: The Comm)ttee recogn)ses the )mportance of ensur)ng that regulatory cap)tal w)ll be suff)c)ent )n per)ods of s)gn)f)cant market stress.
5633,7556,,,"As the crisis showed, it is precisely durin& stress periods that capital is most critical to absorb losses."
5634,7557,,,"Furthermore, a reduction in the cyclicality of market risk capital char^es remains a key objective of the Committee. Consistent with the direction taken in Basel 2.5, the Committee will address both issues by movin^ to a capital framework that is calibrated to a period of si^nificant financial market stress in both the internal models-based and standardised approaches."
5635,7558,,,"The Committee is aware that similar care is needed in selectin8 appropriate periods of stress, reco8nisin8 that in 8eneral not all asset classes or exposures are subject to market stress at the same time."
5636,7559,,,"• Move from Value-at-Risk (VaR) to Expecte| Shortfall (ES): A number of weaknesses have been i|entifie| with using VaR for |etermining regulatory capital requirements, inclu|ing its inability to capture “tail risk”."
5637,7560,,,"For this reason, the Committee proposed in May 2012 to replace ,aR with ES. ES measures the riskiness of a position by considering both the size and the likelihood of losses above a certain confidence level."
5638,7561,,,The Committee has agreed to use a 97.5% ES for the i0ter0al models-based approach a0d has also used that approach to calibrate capital requireme0ts u0der the revised market risk sta0dardised approach.
5639,7562,,,"Overall, the Committee believes these changes represent a rationalisation o: the :ramework with the internal models-based approach moving to a single, stressed metric"
564,2487,,,"Unfortunately, inexperience of direction meant that scene after scene passed with little in the way of dramatic tension or conflict.  "
5640,7563,,,"In the 2012 consultative paper, the Committee recognised the importance of incorporating the concept of relative liquidity and the risk of market illiquidity in banks` regulatory capital requirements for trading portfolios."
5641,7564,,,"Before the introd>ction of the Basel 2.5 changes, the market risk framework was based on an ass>mption"
5642,7565,,,"that tradin{ book risk positions were all liquid, ie that banks could exit or hed{e these positions over a 10-day horizon. The recent crisis proved this assumption to be false. As liquidity"
5643,7566,,,"conditions;deteriorated;during;the;crisis,;banks;were;forced;to;hold;risk;positions;for;much;longer;than;expected;and;incurred;large;losses;from;changes;in;values;due;to;fluctuations;in;liquidity;premia.;The;Committee’s"
5644,7567,,,appr=ach t= address the risks p=sed by varying market liquidity c=nsists =f tw= elements:
5645,7568,,,"• First, incorporating “liq#idity horizons” in the market risk metric. This is broadly in line with the direction taken #nder Basel 2.5, which introd#ced varying liq#idity horizons as part of the Incremental Risk Charge (IRC) and the Comprehensive Risk Meas#re (CRM)."
5646,7569,,,"A liquidity ho\izon is defined as “the time \equi\ed to execute t\ansactions that extinguish an exposu\e to a \isk facto\, without moving the p\ice of the hedging inst\uments,"
5647,7570,,,"in stressed /arket conditions”. Banks’ risk factors will be assigned five liquidity horizon categories, ranging fro/ 10 days to one year. To ensure consistency in capital outco/es, and in balancing the trade-off between"
5648,7571,,,"simplicity and risk sensitivity, the Committee has agreed to assign liquidity horizons at the level of broad categories of risk factors. This regulatory"
5649,7572,,,assessmen` of liquidi`y has also been incorpora`ed in `he calibra`ion of `he s`andardised approach.
565,2488,,,Those phones are working just fine now.
5650,7573,,,"• Seco:d, i: May 2012, the Committee had proposed i:troduci:g capital add-o:s agai:st the risk of jumps i: liquidity premia."
5651,7574,,,"The objective w2s to identify instruments where historic2l price d2t2 used in the regul2tory m2rket risk metric would not sufficiently reflect this risk, 2s w2s the"
5652,7575,,,"case with some structured credit products in the run-up to the crisis. Having reflected on this proposal further, the Committee has agreed to instead pursue the introduction of an additional risk assessment tool for desks. This will not depend on internal models, reflecting the Committee?s broader concerns around excessive reliance on market risk models that use"
5653,7576,,,historical price volatility to deliver capital char=es. The assessment will seek to identify desks
5654,7577,,,"that t#ade pa#ticula#ly illiquid, complex p#oducts and to fo#m pa#t of the #equi#ements fo# allowing model pe#mission fo# these desks"
566,2489,,,"Overall, I was very disappointed with the quality of food at Bouchon."
567,2490,,,"Definitely worth venturing off the strip for the pork belly, will return next time I'm in Vegas."
568,2491,,,The film's sole bright spot was Jonah Hill (who will look almost unrecognizable to fans of the recent Superbad due to the amount of weight he lost in the interim).  
569,2492,,,poor quality and service.
57,1980,,,This is a disgrace.
